t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
2457,0.146416,0.160639,0.216850,-1.9213,-1.9097,-1.5894,2,3,3,0.670,2.2054,1.1542,1.7243,195.3,0,0
2458,0.093613,0.147154,0.179996,-2.3686,-1.9941,-1.7955,2,2,3,0.598,0.6639,1.1925,1.7242,191.3,0,0
2459,0.078322,0.122183,0.167979,-2.5469,-2.1841,-1.8608,2,2,3,0.523,1.3276,1.2991,1.6968,176.9,0,0
2460,0.085293,0.100402,0.195789,-2.4617,-2.3796,-1.6962,2,2,3,0.586,3.1047,1.3261,1.6488,156.5,0,0
2461,0.056595,0.084706,0.160639,-2.8718,-2.5439,-1.9097,2,2,3,0.454,1.3142,1.3394,1.5890,136.8,0,0
2462,0.074613,0.071953,0.147154,-2.5954,-2.7030,-1.9941,2,2,2,0.401,2.2456,1.3253,1.5217,118.1,0,0
2463,0.065114,0.081476,0.122183,-2.7316,-2.5730,-2.1841,2,2,2,0.377,0.8424,1.3314,1.4713,133.9,0,0
2464,0.043617,0.070330,0.100402,-3.1323,-2.7223,-2.3796,2,2,2,0.398,1.7327,1.3424,1.4139,112.2,0,0
2465,0.048918,0.062706,0.084706,-3.0176,-2.8352,-2.5439,2,1,2,0.379,0.9440,1.3420,1.3540,95.4,0,0
2466,0.049575,0.055025,0.071953,-3.0043,-2.9654,-2.7030,2,1,2,0.369,2.0150,1.3320,1.2917,191.9,0,0
2467,0.061010,0.070648,0.081476,-2.7967,-2.7240,-2.5730,2,2,2,0.384,1.1802,1.3580,1.2530,188.7,0,0
2468,0.082537,0.081380,0.070330,-2.4945,-2.5853,-2.7223,2,2,2,0.327,0.9435,1.3102,1.2300,162.7,0,0
2469,0.067011,0.081339,0.062706,-2.7029,-2.5894,-2.8352,2,2,1,0.312,0.7003,1.3105,1.2093,158.2,0,0
2470,0.063639,0.095532,0.055025,-2.7545,-2.4244,-2.9654,2,2,1,0.323,1.1167,1.2330,1.2064,130.4,0,0
2471,0.063191,0.083246,0.070648,-2.7616,-2.5697,-2.7240,2,2,2,0.301,0.8667,1.3007,1.1899,139.9,0,0
2472,0.083588,0.071375,0.081380,-2.4819,-2.7210,-2.5853,2,1,2,0.341,0.9724,1.2973,1.1619,143.0,0,0
2473,0.069752,0.072724,0.081339,-2.6628,-2.6973,-2.5894,2,1,2,0.361,0.7770,1.3141,1.1383,135.3,0,0
2474,0.081716,0.064914,0.095532,-2.5045,-2.8083,-2.4244,2,1,2,0.378,0.7306,1.2836,1.1083,130.6,0,0
2475,0.089822,0.068791,0.083246,-2.4099,-2.7476,-2.5697,2,1,2,0.353,0.8413,1.2550,1.0857,124.9,0,0
2476,0.115806,0.157607,0.071375,-2.1558,-1.9021,-2.7210,2,3,1,0.372,3.0855,0.7754,1.1648,68.8,0,0
2477,0.095285,0.137318,0.072724,-2.3509,-2.0730,-2.6973,2,3,1,0.364,1.1759,0.9907,1.2115,192.2,0,0
2478,0.075009,0.129493,0.064914,-2.5902,-2.1298,-2.8083,2,3,1,0.392,0.7035,1.1313,1.2437,188.6,0,0
2479,0.076671,0.106818,0.068791,-2.5682,-2.3356,-2.7476,2,3,1,0.402,2.9290,1.2781,1.2473,160.7,0,0
2480,0.073721,0.095732,0.157607,-2.6075,-2.4398,-1.9021,2,3,3,0.676,0.8003,1.3285,1.2383,143.3,0,0
2481,0.080213,0.078576,0.137318,-2.5231,-2.6397,-2.0730,2,2,3,0.569,2.1385,1.3792,1.2114,103.4,0,0
2482,0.082724,0.076627,0.129493,-2.4922,-2.6533,-2.1298,2,2,3,0.492,0.6903,1.3686,1.1852,107.1,0,0
2483,0.095096,0.095009,0.106818,-2.3529,-2.4282,-2.3356,2,2,3,0.394,0.8903,1.3175,1.1816,142.0,0,0
2484,0.124215,0.090346,0.095732,-2.0857,-2.4816,-2.4398,2,2,3,0.340,0.6766,1.3339,1.1731,134.9,0,0
2485,0.115640,0.080570,0.078576,-2.1573,-2.5970,-2.6397,2,2,2,0.300,0.8313,1.3347,1.1548,123.7,0,0
2486,0.109481,0.070589,0.076627,-2.2120,-2.7263,-2.6533,2,1,2,0.332,0.9144,1.3411,1.1274,111.6,0,0
2487,0.097606,0.079005,0.095009,-2.3268,-2.6125,-2.4282,2,2,2,0.379,0.7936,1.3362,1.1121,115.8,0,0
2488,0.100011,0.072218,0.090346,-2.3025,-2.7026,-2.4816,2,2,2,0.376,0.7326,1.3486,1.0908,109.1,0,0
2489,0.092230,0.091689,0.080570,-2.3835,-2.4613,-2.5970,2,2,2,0.372,1.0343,1.2761,1.0932,102.4,0,0
2490,0.107166,0.094262,0.070589,-2.2334,-2.4342,-2.7263,2,2,1,0.329,0.7515,1.3066,1.0979,95.2,0,0
2491,0.081485,0.085299,0.079005,-2.5073,-2.5357,-2.6125,2,2,2,0.358,0.6950,1.3051,1.0923,196.6,0,0
2492,0.095092,0.107672,0.072218,-2.3529,-2.2969,-2.7026,2,2,2,0.326,1.1297,1.2253,1.1115,181.4,0,0
2493,0.098231,0.125861,0.091689,-2.3204,-2.1400,-2.4613,2,2,2,0.433,1.0513,1.1251,1.1481,155.7,0,0
2494,0.103123,0.162862,0.094262,-2.2718,-1.8758,-2.4342,2,3,2,0.424,1.5036,0.9164,1.2193,116.9,0,0
2495,0.105256,0.137452,0.085299,-2.2514,-2.0631,-2.5357,2,3,2,0.410,3.1459,1.0850,1.2547,132.1,0,0
2496,0.113795,0.126726,0.107672,-2.1734,-2.1456,-2.2969,2,3,2,0.447,0.6598,1.1410,1.2742,136.0,0,0
2497,0.082936,0.118557,0.125861,-2.4897,-2.2109,-2.1400,2,2,2,0.440,0.6690,1.2223,1.2826,136.8,0,0
2498,0.143114,0.141356,0.162862,-1.9441,-2.0261,-1.8758,2,3,3,0.545,1.2394,1.1323,1.3130,123.6,0,0
2499,0.185710,0.216379,0.137452,-1.6836,-1.5844,-2.0631,2,3,3,0.432,2.3088,0.8432,1.4146,79.0,0,0
2500,0.163259,0.185210,0.126726,-1.8124,-1.7611,-2.1456,3,3,3,0.412,1.0062,1.0815,1.4710,196.0,0,0
2501,0.134544,0.158572,0.118557,-2.0059,-1.9232,-2.2109,3,3,2,0.408,0.8879,1.1821,1.4934,185.4,0,0
2502,0.138790,0.171874,0.141356,-1.9748,-1.8316,-2.0261,3,3,3,0.465,0.7922,1.1744,1.5249,195.1,0,0
2503,0.323208,0.209667,0.216379,-1.1295,-1.6252,-1.5844,3,3,3,0.690,1.0862,0.9867,1.5869,188.5,0,0
2504,0.273794,0.205520,0.185210,-1.2954,-1.6502,-1.7611,3,3,3,0.571,0.6881,1.0675,1.6356,184.6,0,0
2505,0.169658,0.173129,0.158572,-1.7740,-1.8335,-1.9232,3,3,3,0.487,0.9007,1.1944,1.6471,190.6,0,0
2506,0.125353,0.139283,0.171874,-2.0766,-2.0579,-1.8316,3,3,3,0.505,4.1490,1.3185,1.6255,189.8,0,0
2507,0.172817,0.159362,0.209667,-1.7555,-1.9091,-1.6252,3,3,3,0.625,0.9796,1.2668,1.6236,185.6,0,0
2508,0.110657,0.169469,0.205520,-2.2013,-1.8463,-1.6502,3,3,3,0.590,0.8405,1.1921,1.6298,176.6,0,0
2509,0.196633,0.143148,0.173129,-1.6264,-2.0240,-1.8335,3,3,3,0.499,0.8793,1.2757,1.6108,179.7,0,0
2510,0.203586,0.117691,0.139283,-1.5917,-2.2204,-2.0579,3,2,3,0.368,1.2401,1.3440,1.5706,174.3,0,0
2511,0.154333,0.116813,0.159362,-1.8686,-2.2217,-1.9091,3,2,3,0.436,0.7090,1.3282,1.5334,171.4,0,0
2512,0.195144,0.254446,0.169469,-1.6340,-1.4177,-1.8463,3,3,3,0.496,3.0050,0.6140,1.6211,96.3,1,1
2513,0.200816,0.277921,0.143148,-1.6054,-1.3338,-2.0240,3,3,3,0.380,0.8394,0.6847,1.7149,194.5,0,0
2514,0.305000,0.391523,0.117691,-1.1874,-0.9799,-2.2204,3,3,2,0.330,1.9077,0.4149,1.8856,165.8,0,0
2515,0.365794,0.313269,0.116813,-1.0057,-1.2321,-2.2217,3,3,2,0.330,2.2041,0.6429,1.9655,171.2,0,0
2516,0.180942,0.245040,0.254446,-1.7096,-1.4947,-1.4177,3,3,3,0.793,2.2748,0.8851,1.9790,176.0,0,0
2517,0.151022,0.234850,0.277921,-1.8903,-1.5224,-1.3338,3,3,3,0.788,0.6929,0.9903,1.9807,175.3,0,0
2518,0.125890,0.193861,0.391523,-2.0723,-1.7221,-0.9799,3,3,3,0.891,0.9738,1.1267,1.9494,176.2,0,0
2519,0.107385,0.189003,0.313269,-2.2313,-1.7379,-1.2321,3,3,3,0.815,0.6964,1.1931,1.9165,174.9,0,0
2520,0.155645,0.160800,0.245040,-1.8602,-1.9056,-1.4947,3,3,3,0.705,0.8372,1.2592,1.8650,170.0,0,0
2521,0.298699,0.175125,0.234850,-1.2083,-1.8138,-1.5224,3,3,3,0.650,0.8655,1.2053,1.8289,173.3,0,0
2522,0.401976,0.267061,0.193861,-0.9114,-1.3733,-1.7221,3,3,3,0.558,1.8994,0.7293,1.8642,130.2,0,0
2523,0.564502,0.258886,0.189003,-0.5718,-1.4133,-1.7379,3,3,3,0.511,0.7708,0.8857,1.8867,126.4,0,0
2524,0.607827,0.287505,0.160800,-0.4979,-1.3034,-1.9056,3,3,3,0.457,1.2470,0.9218,1.9246,111.9,0,0
2525,0.376806,0.246397,0.175125,-0.9760,-1.4713,-1.8138,3,3,3,0.496,0.6640,1.0580,1.9263,115.8,0,0
2526,0.446397,0.231551,0.267061,-0.8065,-1.5331,-1.3733,3,3,3,0.761,0.7539,1.1146,1.9155,114.6,0,0
2527,0.338770,0.220012,0.258886,-1.0824,-1.5857,-1.4133,3,3,3,0.694,0.7643,1.1295,1.8963,113.2,0,0
2528,0.243592,0.206791,0.287505,-1.4123,-1.6501,-1.3034,3,3,3,0.694,0.7332,1.1517,1.8688,112.6,0,0
2529,0.258871,0.301247,0.246397,-1.3514,-1.2537,-1.4713,3,3,3,0.628,2.0674,0.6996,1.9073,81.9,0,0
2530,0.205712,0.284310,0.231551,-1.5813,-1.3219,-1.5331,3,3,3,0.592,0.6615,0.8496,1.9271,197.4,0,0
2531,0.146523,0.245323,0.220012,-1.9206,-1.4798,-1.5857,3,3,3,0.579,0.7118,0.9770,1.9166,197.0,0,0
2532,0.166476,0.280915,0.206791,-1.7929,-1.3309,-1.6501,3,3,3,0.552,1.0175,0.8683,1.9287,189.3,0,0
2533,0.245531,0.234114,0.301247,-1.4043,-1.5278,-1.2537,3,3,3,0.780,0.8518,1.0407,1.9072,192.1,1,2
2534,0.172232,0.195460,0.284310,-1.7589,-1.7131,-1.3219,3,3,3,0.722,0.8219,1.1761,1.8618,190.2,0,0
2535,0.150766,0.156833,0.245323,-1.8920,-1.9378,-1.4798,3,3,3,0.644,1.6042,1.2812,1.7955,181.1,0,0
2536,0.206955,0.148194,0.280915,-1.5753,-1.9847,-1.3309,3,3,3,0.693,0.6655,1.3122,1.7301,176.4,0,0
2537,0.123526,0.120901,0.234114,-2.0913,-2.1915,-1.5278,3,3,3,0.610,2.8632,1.3670,1.6532,157.3,0,0
2538,0.084457,0.113470,0.195460,-2.4715,-2.2482,-1.7131,3,3,3,0.518,0.6603,1.3795,1.5791,150.1,0,0
2539,0.127354,0.100780,0.156833,-2.0608,-2.3642,-1.9378,3,1,3,0.438,0.7219,1.3820,1.5038,136.2,0,0
2540,0.077277,0.090408,0.148194,-2.5604,-2.4702,-1.9847,3,0,3,0.410,0.7146,1.3653,1.4291,123.7,0,0
2541,0.192404,0.108534,0.120901,-1.6482,-2.2933,-2.1915,3,2,3,0.322,0.9824,1.3662,1.3742,149.3,0,0
2542,0.381767,0.092103,0.113470,-0.9629,-2.4596,-2.2482,3,2,3,0.285,1.1372,1.3751,1.3136,133.3,0,0
2543,0.235274,0.197003,0.100780,-1.4470,-1.6796,-2.3642,3,3,1,0.274,2.4586,0.8408,1.3316,107.5,0,0
2544,0.182095,0.210066,0.090408,-1.7032,-1.6200,-2.4702,3,3,0,0.318,1.0530,0.9238,1.3560,99.6,0,0
2545,0.220654,0.182397,0.108534,-1.5112,-1.7762,-2.2933,3,3,2,0.327,0.8198,1.0600,1.3581,197.2,0,0
2546,0.191166,0.174622,0.092103,-1.6546,-1.8185,-2.4596,3,3,2,0.288,0.6535,1.1321,1.3541,196.6,0,0
2547,0.175812,0.179234,0.197003,-1.7383,-1.7895,-1.6796,3,3,3,0.668,0.7201,1.1378,1.3533,198.4,0,0
2548,0.131063,0.202105,0.210066,-2.0321,-1.6645,-1.6200,3,3,3,0.653,0.9275,1.0819,1.3674,191.5,0,0
2549,0.185199,0.164740,0.182397,-1.6863,-1.8827,-1.7762,3,3,3,0.563,1.7626,1.2329,1.3544,196.2,0,0
2550,0.155931,0.192776,0.174622,-1.8583,-1.7146,-1.8185,3,3,3,0.506,1.0461,1.1411,1.3610,183.6,0,0
2551,0.135233,0.156736,0.179234,-2.0008,-1.9329,-1.7895,3,3,3,0.515,1.7718,1.2548,1.3425,190.1,0,0
2552,0.099544,0.128804,0.202105,-2.3072,-2.1300,-1.6645,3,2,3,0.564,1.2263,1.3259,1.3071,186.6,0,0
2553,0.239808,0.225227,0.164740,-1.4279,-1.5481,-1.8827,3,3,3,0.426,2.2606,0.9548,1.3392,138.7,0,0
2554,0.149794,0.185782,0.192776,-1.8985,-1.7587,-1.7146,3,3,3,0.510,1.3086,1.1022,1.3411,152.1,0,0
2555,0.229424,0.173131,0.156736,-1.4722,-1.8286,-1.9329,3,3,3,0.383,0.6628,1.1528,1.3340,153.3,0,0
2556,0.347140,0.143822,0.128804,-1.0580,-2.0203,-2.1300,3,2,2,0.348,1.0232,1.2215,1.3081,160.1,0,0
2557,0.588048,0.189516,0.225227,-0.5309,-1.7287,-1.5481,3,3,3,0.589,1.5204,1.0796,1.3146,134.4,0,0
2558,0.350812,0.156202,0.185782,-1.0475,-1.9381,-1.7587,3,3,3,0.480,2.0955,1.2039,1.2983,144.3,0,0
2559,0.362126,0.297192,0.173131,-1.0158,-1.2634,-1.8286,3,3,3,0.466,2.9332,0.4940,1.3744,81.1,0,0
2560,0.226826,0.260565,0.143822,-1.4836,-1.4164,-2.0203,3,3,2,0.395,0.7055,0.7183,1.4169,199.0,0,0
2561,0.228663,0.243918,0.189516,-1.4755,-1.4838,-1.7287,3,3,3,0.527,0.6598,0.8627,1.4428,197.6,0,0
2562,0.168880,0.207393,0.156202,-1.7786,-1.6540,-1.9381,3,3,3,0.482,0.8012,1.0511,1.4422,193.2,0,0
2563,0.190059,0.196538,0.297192,-1.6604,-1.7029,-1.2634,3,3,3,0.869,0.6669,1.1242,1.4343,192.0,0,0
2564,0.212710,0.225117,0.260565,-1.5478,-1.5561,-1.4164,3,3,3,0.767,0.9596,1.0450,1.4443,194.1,0,0
2565,0.139083,0.207563,0.243918,-1.9727,-1.6441,-1.4838,3,3,3,0.711,0.6502,1.1175,1.4417,193.8,0,0
2566,0.165677,0.181819,0.207393,-1.7977,-1.7828,-1.6540,3,3,3,0.598,0.7000,1.1945,1.4230,192.8,0,0
2567,0.162880,0.211735,0.196538,-1.8147,-1.6197,-1.7029,3,3,3,0.559,1.0468,1.1258,1.4242,183.2,0,0
2568,0.160366,0.191594,0.225117,-1.8303,-1.7270,-1.5561,3,3,3,0.604,0.6543,1.1870,1.4123,184.3,0,0
2569,0.115127,0.154853,0.207563,-2.1617,-1.9475,-1.6441,3,3,3,0.561,1.4116,1.3196,1.3791,185.6,0,0
2570,0.132069,0.129178,0.181819,-2.0244,-2.1262,-1.7828,3,3,3,0.509,0.9171,1.3598,1.3334,178.6,0,0
2571,0.179524,0.125393,0.211735,-1.7174,-2.1499,-1.6197,3,2,3,0.560,0.6806,1.3522,1.2900,175.6,0,0
2572,0.152170,0.154815,0.191594,-1.8828,-1.9354,-1.7270,3,3,3,0.507,1.1385,1.2300,1.2691,173.3,0,0
2573,0.148069,0.156044,0.154853,-1.9101,-1.9309,-1.9475,3,3,3,0.389,0.7549,1.2254,1.2511,166.8,0,0
2574,0.217098,0.167082,0.129178,-1.5274,-1.8616,-2.1262,3,3,3,0.317,0.8957,1.1454,1.2415,154.0,0,0
2575,0.189093,0.137122,0.125393,-1.6655,-2.0714,-2.1499,3,3,2,0.316,1.6867,1.2816,1.2143,161.6,0,0
2576,0.133822,0.122811,0.154815,-2.0112,-2.1793,-1.9354,3,3,3,0.448,0.6738,1.3220,1.1809,159.6,0,0
2577,0.147034,0.182285,0.156044,-1.9171,-1.7679,-1.9309,3,3,3,0.442,1.7098,1.0018,1.1879,127.6,0,0
2578,0.298947,0.152666,0.167082,-1.2075,-1.9607,-1.8616,3,3,3,0.504,1.0728,1.2020,1.1755,137.0,0,0
2579,0.161652,0.142316,0.137122,-1.8223,-2.0288,-2.0714,3,3,3,0.391,0.6981,1.2470,1.1579,136.9,0,0
2580,0.217236,0.119257,0.122811,-1.5268,-2.2093,-2.1793,3,2,3,0.351,0.9754,1.3020,1.1277,137.7,0,0
2581,0.195542,0.246418,0.182285,-1.6320,-1.4525,-1.7679,3,3,3,0.604,3.0002,0.6435,1.1796,82.2,1,1
2582,0.302810,0.341214,0.152666,-1.1946,-1.1187,-1.9607,3,3,3,0.458,1.7524,0.4891,1.2822,170.9,0,0
2583,0.252903,0.276975,0.142316,-1.3747,-1.3559,-2.0288,3,3,3,0.408,2.2869,0.7006,1.3326,178.5,0,0
2584,0.291717,0.239154,0.119257,-1.2320,-1.5084,-2.2093,3,3,2,0.378,0.7098,0.8347,1.3541,181.9,0,0
2585,0.271248,0.191812,0.246418,-1.3047,-1.7417,-1.4525,3,3,3,0.760,1.7400,0.9716,1.3447,185.6,0,0
2586,0.334003,0.167781,0.341214,-1.0966,-1.8695,-1.1187,3,3,3,0.855,0.7327,1.0787,1.3219,184.6,0,0
2587,0.476655,0.258146,0.276975,-0.7410,-1.4098,-1.3559,3,3,3,0.778,1.8403,0.7650,1.3540,162.1,0,0
2588,0.480452,0.284112,0.239154,-0.7330,-1.3146,-1.5084,3,3,3,0.706,1.0097,0.6566,1.3964,147.3,0,0
2589,0.348846,0.274058,0.191812,-1.0531,-1.3577,-1.7417,3,3,3,0.623,0.7189,0.7506,1.4271,144.6,0,0
2590,0.204787,0.241616,0.167781,-1.5858,-1.4915,-1.8695,3,3,3,0.555,0.6487,1.0211,1.4351,147.3,0,0
2591,0.237649,0.236218,0.258146,-1.4370,-1.5108,-1.4098,3,3,3,0.734,0.7581,1.0468,1.4385,143.8,0,0
2592,0.214655,0.261679,0.284112,-1.5387,-1.4022,-1.3146,3,3,3,0.777,1.1039,0.9713,1.4549,132.4,0,0
2593,0.215928,0.260537,0.274058,-1.5328,-1.4099,-1.3577,3,3,3,0.748,0.8456,0.9564,1.4679,127.1,0,0
2594,0.210327,0.212384,0.241616,-1.5591,-1.6283,-1.4915,3,3,3,0.631,0.9724,1.1487,1.4522,132.8,0,0
2595,0.271007,0.175788,0.236218,-1.3056,-1.8198,-1.5108,3,3,3,0.605,0.8095,1.2642,1.4178,133.5,0,0
2596,0.232859,0.155642,0.261679,-1.4573,-1.9375,-1.4022,3,3,3,0.651,0.6564,1.3051,1.3756,130.6,0,0
2597,0.154265,0.128294,0.260537,-1.8691,-2.1308,-1.4099,3,3,3,0.657,1.1249,1.3499,1.3224,122.6,0,0
2598,0.166738,0.192563,0.212384,-1.7913,-1.7113,-1.6283,3,3,3,0.544,1.8204,1.1058,1.3105,120.1,0,0
2599,0.140076,0.165514,0.175788,-1.9656,-1.8720,-1.8198,3,3,3,0.449,0.6939,1.2888,1.2845,123.9,0,0
2600,0.149367,0.250865,0.155642,-1.9013,-1.4378,-1.9375,3,3,3,0.402,2.1906,0.9805,1.3084,83.5,0,0
2601,0.145094,0.232712,0.128294,-1.9304,-1.5242,-2.1308,3,3,3,0.304,0.6335,1.0296,1.3190,199.7,0,0
2602,0.096122,0.189117,0.192563,-2.3421,-1.7441,-1.7113,3,3,3,0.519,1.3721,1.1908,1.3040,193.3,0,0
2603,0.102928,0.166751,0.165514,-2.2737,-1.8669,-1.8720,3,3,3,0.369,0.6881,1.2527,1.2781,186.0,0,0
2604,0.159532,0.151594,0.250865,-1.8355,-1.9598,-1.4378,3,3,3,0.624,0.6601,1.2891,1.2464,179.1,0,0
2605,0.208116,0.124002,0.232712,-1.5697,-2.1647,-1.5242,3,2,3,0.606,3.0843,1.3395,1.2026,156.9,0,0
2606,0.211886,0.222309,0.189117,-1.5517,-1.5623,-1.7441,3,3,3,0.486,2.0954,0.8960,1.2179,165.0,0,0
2607,0.133892,0.182978,0.166751,-2.0107,-1.7782,-1.8669,3,3,3,0.410,2.0531,1.0477,1.2094,176.5,0,0
2608,0.142614,0.151563,0.151594,-1.9476,-1.9733,-1.9598,3,3,3,0.366,1.0871,1.1643,1.1843,181.4,0,0
2609,0.141071,0.124660,0.124002,-1.9585,-2.1695,-2.1647,3,3,2,0.354,1.3124,1.2627,1.1467,180.3,0,0
2610,0.231911,0.260520,0.222309,-1.4614,-1.3969,-1.5623,3,3,3,0.652,2.8182,0.6195,1.1886,119.9,0,0
2611,0.280708,0.255973,0.182978,-1.2704,-1.4235,-1.7782,3,3,3,0.541,0.8133,0.7675,1.2226,116.9,0,0
2612,0.245687,0.256613,0.151563,-1.4037,-1.4241,-1.9733,3,3,3,0.459,0.8857,0.7608,1.2526,112.9,0,0
2613,0.258065,0.234538,0.124660,-1.3545,-1.5222,-2.1695,3,3,3,0.373,0.6929,0.8407,1.2667,113.8,0,0
2614,0.136064,0.190548,0.260520,-1.9946,-1.7443,-1.3969,3,3,3,0.797,1.2610,1.0245,1.2552,117.5,0,0
2615,0.208780,0.198498,0.255973,-1.5665,-1.6898,-1.4235,3,3,3,0.760,0.9337,1.0166,1.2490,114.8,0,0
2616,0.253238,0.177759,0.256613,-1.3734,-1.8047,-1.4241,3,3,3,0.765,0.6690,1.1000,1.2320,114.5,0,0
2617,0.210672,0.166315,0.234538,-1.5575,-1.8702,-1.5222,3,3,3,0.713,0.7008,1.1766,1.2105,113.3,0,0
2618,0.208316,0.286554,0.190548,-1.5687,-1.2989,-1.7443,3,3,3,0.594,2.6826,0.6963,1.2556,82.6,0,0
2619,0.305206,0.234985,0.198498,-1.1868,-1.5217,-1.6898,3,3,3,0.571,2.5614,0.8641,1.2675,196.8,0,0
2620,0.335981,0.188525,0.177759,-1.0907,-1.7557,-1.8047,3,3,3,0.521,2.3843,1.0020,1.2532,187.3,0,0
2621,0.311819,0.164813,0.166315,-1.1653,-1.8851,-1.8702,3,3,3,0.473,0.7621,1.1096,1.2275,178.5,0,0
2622,0.247768,0.200683,0.286554,-1.3953,-1.6697,-1.2989,3,3,3,0.750,1.0551,1.0756,1.2235,194.1,0,0
2623,0.145594,0.172795,0.234985,-1.9269,-1.8304,-1.5217,3,3,3,0.662,0.8253,1.2025,1.2050,189.5,0,0
2624,0.149286,0.158369,0.188525,-1.9019,-1.9180,-1.7557,3,3,3,0.572,0.6546,1.2632,1.1805,185.7,0,0
2625,0.155326,0.154764,0.164813,-1.8622,-1.9396,-1.8851,3,3,3,0.520,0.6703,1.2877,1.1566,186.5,0,0
2626,0.112712,0.146524,0.200683,-2.1829,-1.9966,-1.6697,3,3,3,0.578,0.6510,1.2917,1.1307,184.0,0,0
2627,0.121907,0.123317,0.172795,-2.1045,-2.1725,-1.8304,3,2,3,0.485,0.9920,1.3557,1.0950,169.9,0,0
2628,0.096865,0.128207,0.158369,-2.3344,-2.1300,-1.9180,3,3,3,0.430,0.7422,1.3499,1.0656,175.4,0,0
2629,0.083399,0.116210,0.154764,-2.4841,-2.2292,-1.9396,3,2,3,0.411,0.6811,1.3579,1.0327,167.5,0,0
2630,0.106227,0.184515,0.146524,-2.2422,-1.7517,-1.9966,3,3,3,0.405,1.7067,1.0168,1.0405,144.8,0,0
2631,0.133038,0.154866,0.123317,-2.0171,-1.9448,-2.1725,3,3,2,0.312,1.3102,1.1807,1.0313,152.9,0,0
2632,0.095341,0.160503,0.128207,-2.3503,-1.9038,-2.1300,3,3,3,0.340,0.8247,1.1706,1.0261,145.8,0,0
2633,0.095947,0.131923,0.116210,-2.3440,-2.1100,-2.2292,3,3,2,0.312,1.7363,1.2959,1.0058,148.8,0,0
2634,0.096926,0.108093,0.184515,-2.3338,-2.3106,-1.7517,3,3,3,0.582,1.8922,1.3482,0.9745,145.3,0,0
2635,0.086326,0.096400,0.154866,-2.4496,-2.4169,-1.9448,3,2,3,0.482,0.6887,1.3809,0.9400,138.7,0,0
2636,0.106458,0.085023,0.160503,-2.2400,-2.5378,-1.9038,3,1,3,0.496,0.7421,1.3718,0.9025,130.0,0,0
2637,0.140957,0.072525,0.131923,-1.9593,-2.6919,-2.1100,3,1,3,0.393,1.2185,1.3412,0.8618,119.0,0,0
2638,0.127374,0.062492,0.108093,-2.0606,-2.8358,-2.3106,3,1,3,0.321,1.6688,1.3319,0.8195,108.7,0,0
2639,0.185945,0.161803,0.096400,-1.6823,-1.8756,-2.4169,3,3,2,0.287,3.0628,0.7966,0.8386,81.6,0,0
2640,0.174741,0.157342,0.085023,-1.7445,-1.9169,-2.5378,3,3,1,0.297,0.6440,0.8817,0.8532,199.4,0,0
2641,0.144968,0.139601,0.072525,-1.9312,-2.0482,-2.6919,3,3,1,0.339,0.8811,1.0499,0.8562,194.6,0,0
2642,0.137549,0.119605,0.062492,-1.9838,-2.2084,-2.8358,3,3,1,0.330,1.0932,1.1862,0.8476,181.7,0,0
2643,0.084475,0.100046,0.161803,-2.4713,-2.3898,-1.8756,3,2,3,0.687,1.7166,1.2532,0.8287,160.2,0,0
2644,0.132576,0.117148,0.157342,-2.0206,-2.2161,-1.9169,3,3,3,0.618,0.8704,1.2550,0.8217,179.4,0,0
2645,0.120116,0.099551,0.139601,-2.1193,-2.3869,-2.0482,3,2,3,0.524,1.6136,1.3332,0.8054,160.0,0,0
2646,0.161265,0.096280,0.119605,-1.8247,-2.4163,-2.2084,3,2,3,0.408,0.6629,1.3476,0.7890,155.2,0,0
2647,0.113298,0.152836,0.100046,-2.1777,-1.9408,-2.3898,3,3,2,0.411,1.6155,1.0506,0.8075,158.1,0,0
2648,0.213182,0.159179,0.117148,-1.5456,-1.9054,-2.2161,3,3,3,0.392,0.7752,1.0868,0.8280,150.8,0,0
2649,0.240867,0.216391,0.099551,-1.4235,-1.5873,-2.3869,3,3,2,0.352,1.6533,0.8475,0.8796,112.2,0,0
2650,0.214021,0.298929,0.096280,-1.5417,-1.2545,-2.4163,3,3,2,0.337,2.1406,0.5923,0.9724,79.9,0,0
2651,0.216643,0.267163,0.152836,-1.5295,-1.3859,-1.9408,3,3,3,0.528,0.6606,0.7852,1.0360,199.2,0,0
2652,0.357702,0.416390,0.159179,-1.0281,-0.9187,-1.9054,3,3,3,0.525,2.2415,0.5124,1.1735,167.2,0,0
2653,0.202095,0.337005,0.216391,-1.5990,-1.1548,-1.5873,3,3,3,0.695,0.9886,0.7474,1.2498,172.1,0,0
2654,0.376926,0.304980,0.298929,-0.9757,-1.2550,-1.2545,3,3,3,0.837,0.6522,0.8906,1.2991,172.3,0,0
2655,0.310016,0.283976,0.267163,-1.1711,-1.3255,-1.3859,3,3,3,0.747,0.6752,0.9979,1.3308,171.3,0,0
2656,0.379220,0.223564,0.416390,-0.9696,-1.5793,-0.9187,3,3,3,0.860,2.8374,1.1463,1.3270,172.9,0,0
2657,0.257323,0.261045,0.337005,-1.3574,-1.4083,-1.1548,3,3,3,0.776,1.1392,1.0275,1.3425,167.5,0,0
